Week,Year,GID,Name,Pos,Team,h.a,Oppt,DK.points,DK.salary,first_name,last_name,plyr.nm,Team_fmt,Opp_fmt
14,2019,5762,"Gillaspia, Cullen",RB,hou,h,den,0,3000,Cullen,Gillaspia,C.Gillaspia,HOU,DEN
14,2019,5737,"Cox, Chandler",RB,mia,a,nyj,0,3000,Chandler,Cox,C.Cox,MIA,NYJ
14,2019,5588,"Penny, Elijhaa",RB,nyg,a,phi,0,3000,Elijhaa,Penny,E.Penny,NYG,PHI
14,2019,2887,"Barner, Kenjon",RB,atl,h,car,0,3000,Kenjon,Barner,K.Barner,ATL,CAR
14,2019,2974,"Perry, Senorise",RB,buf,h,bal,0,3000,Senorise,Perry,S.Perry,BUF,BAL
14,2019,2822,"Sherman, Anthony",RB,kan,a,nwe,0,3000,Anthony,Sherman,A.Sherman,KC,NE
14,2019,5746,"Johnson, D'Ernest",RB,cle,h,cin,0,3000,D'Ernest,Johnson,D.Johnson,CLE,CIN
14,2019,5763,"Howell, Buddy",RB,hou,h,den,0,3000,Buddy,Howell,B.Howell,HOU,DEN
14,2019,5738,"Homer, Travis",RB,sea,a,lar,0,3000,Travis,Homer,T.Homer,SEA,LA
14,2019,5370,"Allen, Javorius",RB,nyg,a,phi,0,3000,Javorius,Allen,J.Allen,NYG,PHI
14,2019,5397,"Zenner, Zach",RB,mia,a,nyj,0,3000,Zach,Zenner,Z.Zenner,MIA,NYJ
14,2019,5492,"Smith, Keith",RB,atl,h,car,0,3000,Keith,Smith,K.Smith,ATL,CAR
14,2019,5644,"Armah, Alex",RB,car,a,atl,0,3000,Alex,Armah,A.Armah,CAR,ATL
14,2019,5683,"Hilliard, Dontrell",RB,cle,h,cin,0,3000,Dontrell,Hilliard,D.Hilliard,CLE,CIN
14,2019,2805,"DiMarco, Patrick",RB,buf,h,bal,0,3000,Patrick,DiMarco,P.DiMarco,BUF,BAL
14,2019,5451,"Williams, Jonathan",RB,ind,a,tam,0,4700,Jonathan,Williams,J.Williams,IND,TB
14,2019,5743,"Ricard, Patrick",RB,bal,a,buf,0,3000,Patrick,Ricard,P.Ricard,BAL,BUF
14,2019,5716,"Henderson, Darrell",RB,lar,h,sea,0,3500,Darrell,Henderson,D.Henderson,LA,SEA
14,2019,2913,"Olawale, Jamize",RB,dal,a,chi,0,3000,Jamize,Olawale,J.Olawale,DAL,CHI
14,2019,5517,"Vitale, Dan",RB,gnb,h,was,0,3000,Dan,Vitale,D.Vitale,GB,WAS
14,2019,5764,"Ingold, Alec",RB,oak,h,ten,-0.1,3000,Alec,Ingold,A.Ingold,OAK,TEN
14,2019,3983,"Sanders, Emmanuel",WR,sfo,a,nor,37.1,5800,Emmanuel,Sanders,E.Sanders,SF,NO
14,2019,5728,"Brown, A.J.",WR,ten,a,oak,36.6,5300,A.J.,Brown,A.Brown,TEN,OAK
14,2019,5767,"Slayton, Darius",WR,nyg,a,phi,35.4,4900,Darius,Slayton,D.Slayton,NYG,PHI
14,2019,5459,"Thomas, Michael",WR,nor,h,sfo,33.4,8300,Michael,Thomas,M.Thomas,NO,SF
14,2019,5206,"Hopkins, DeAndre",WR,hou,h,den,29.2,7400,DeAndre,Hopkins,D.Hopkins,HOU,DEN
14,2019,5502,"Anderson, Robby",WR,nyj,h,mia,28,5100,Robby,Anderson,R.Anderson,NYJ,MIA
14,2019,5217,"Woods, Robert",WR,lar,h,sea,25.7,6100,Robert,Woods,R.Woods,LA,SEA
14,2019,5754,"Johnson, Diontae",WR,pit,a,ari,25.6,4300,Diontae,Johnson,D.Johnson,PIT,ARI
14,2019,3826,"Edelman, Julian",WR,nwe,h,kan,24.3,7100,Julian,Edelman,J.Edelman,NE,KC
14,2019,5587,"Johnson, Marcus",WR,ind,a,tam,22.5,3600,Marcus,Johnson,M.Johnson,IND,TB
14,2019,5258,"Robinson, Allen",WR,chi,h,dal,21.8,6500,Allen,Robinson,A.Robinson II,CHI,DAL
14,2019,5647,"Pascal, Zach",WR,ind,a,tam,20.4,5500,Zach,Pascal,Z.Pascal,IND,TB
14,2019,5376,"Cooper, Amari",WR,dal,a,chi,20.3,6200,Amari,Cooper,A.Cooper,DAL,CHI
14,2019,5634,"Gallup, Michael",WR,dal,a,chi,19.9,5500,Michael,Gallup,M.Gallup,DAL,CHI
14,2019,5631,"Ridley, Calvin",WR,atl,h,car,18.6,6700,Calvin,Ridley,C.Ridley,ATL,CAR
14,2019,5554,"Golladay, Kenny",WR,det,a,min,17.8,6700,Kenny,Golladay,K.Golladay,DET,MIN
14,2019,5636,"Kirk, Christian",WR,ari,h,pit,16.9,5200,Christian,Kirk,C.Kirk,ARI,PIT
14,2019,5690,"Watson, Justin",WR,tam,h,ind,16.9,3000,Justin,Watson,J.Watson,TB,IND
14,2019,5598,"Bourne, Kendrick",WR,sfo,a,nor,16.8,3700,Kendrick,Bourne,K.Bourne,SF,NO
14,2019,5659,"Chark, D.J.",WR,jac,h,lac,16.5,6200,D.J.,Chark,D.Chark,JAX,LAC
14,2019,5799,"Zaccheaus, Olamide",WR,atl,h,car,16.3,3000,Olamide,Zaccheaus,O.Zaccheaus,ATL,CAR
14,2019,5579,"Godwin, Chris",WR,tam,h,ind,16.1,7300,Chris,Godwin,C.Godwin,TB,IND
14,2019,5379,"Perriman, Breshad",WR,tam,h,ind,16,3700,Breshad,Perriman,B.Perriman,TB,IND
14,2019,5726,"Samuel, Deebo",WR,sfo,a,nor,15.9,5600,Deebo,Samuel,D.Samuel,SF,NO
14,2019,5757,"McLaurin, Terry",WR,was,a,gnb,15.7,5100,Terry,McLaurin,T.McLaurin,WAS,GB
14,2019,5424,"Diggs, Stefon",WR,min,h,det,15.2,7600,Stefon,Diggs,S.Diggs,MIN,DET
14,2019,5706,"Ford, Isaiah",WR,mia,a,nyj,15.2,3000,Isaiah,Ford,I.Ford,MIA,NYJ
14,2019,5163,"Beasley, Cole",WR,buf,h,bal,14.9,5400,Cole,Beasley,C.Beasley,BUF,BAL
14,2019,5552,"Kupp, Cooper",WR,lar,h,sea,14.5,7000,Cooper,Kupp,C.Kupp,LA,SEA
14,2019,5594,"Williams, Mike",WR,lac,a,jac,14.3,4500,Mike,Williams,M.Williams,LAC,JAX
14,2019,5725,"Metcalf, D.K.",WR,sea,a,lar,13.8,6000,D.K.,Metcalf,D.Metcalf,SEA,LA
14,2019,5198,"Allen, Keenan",WR,lac,a,jac,13.3,6600,Keenan,Allen,K.Allen,LAC,JAX
14,2019,5455,"Boyd, Tyler",WR,cin,a,cle,13.2,5900,Tyler,Boyd,T.Boyd,CIN,CLE
14,2019,5632,"Miller, Anthony",WR,chi,h,dal,13.2,4500,Anthony,Miller,A.Miller,CHI,DAL
14,2019,5253,"Evans, Mike",WR,tam,h,ind,13.1,7200,Mike,Evans,M.Evans,TB,IND
14,2019,5485,"Hill, Tyreek",WR,kan,a,nwe,13,8100,Tyreek,Hill,T.Hill,KC,NE
14,2019,5633,"Moore, D.J.",WR,car,a,atl,12.1,7000,D.J.,Moore,D.Moore,CAR,ATL
14,2019,5805,"Gafford, Rico",WR,oak,h,ten,11.9,3000,Rico,Gafford,R.Gafford,OAK,TEN
14,2019,5341,"Hurns, Allen",WR,mia,a,nyj,11.8,4100,Allen,Hurns,A.Hurns,MIA,NYJ
14,2019,5727,"Hardman, Mecole",WR,kan,a,nwe,11.8,3800,Mecole,Hardman,M.Hardman,KC,NE
14,2019,5335,"Landry, Jarvis",WR,cle,h,cin,11.6,6500,Jarvis,Landry,J.Landry,CLE,CIN
14,2019,5089,"Jones, Julio",WR,atl,h,car,11.6,7500,Julio,Jones,J.Jones,ATL,CAR
14,2019,5639,"Smith, Tre'Quan",WR,nor,h,sfo,10.9,3200,Tre'Quan,Smith,T.Smith,NO,SF
14,2019,3997,"Thomas, Demaryius",WR,nyj,h,mia,10.8,3700,Demaryius,Thomas,De.Thomas,NYJ,MIA
14,2019,5670,"Coutee, Keke",WR,hou,h,den,10.8,3000,Keke,Coutee,K.Coutee,HOU,DEN
14,2019,5480,"Erickson, Alex",WR,cin,a,cle,10.54,3500,Alex,Erickson,A.Erickson,CIN,CLE
14,2019,5287,"Snead, Willie",WR,bal,a,buf,10.3,3400,Willie,Snead,W.Snead IV,BAL,BUF
14,2019,5252,"Watkins, Sammy",WR,kan,a,nwe,9,4600,Sammy,Watkins,S.Watkins,KC,NE
14,2019,3670,"Ginn Jr., Ted",WR,nor,h,sfo,9,3600,Ted,Ginn Jr.,T.Ginn,NO,SF
14,2019,5603,"Westbrook, Dede",WR,jac,h,lac,8.5,5200,Dede,Westbrook,D.Westbrook,JAX,LAC
14,2019,5637,"Sutton, Courtland",WR,den,a,hou,8.4,6400,Courtland,Sutton,C.Sutton,DEN,HOU
14,2019,3851,"Amendola, Danny",WR,det,a,min,8.4,4000,Danny,Amendola,D.Amendola,DET,MIN
14,2019,5386,"Lockett, Tyler",WR,sea,a,lar,8.3,7100,Tyler,Lockett,T.Lockett,SEA,LA
14,2019,5263,"Adams, Davante",WR,gnb,h,was,8.1,8000,Davante,Adams,D.Adams,GB,WAS
14,2019,5753,"Sims Jr., Steven",WR,was,a,gnb,8,3400,Steven,Sims Jr.,S.Sims Jr.,WAS,GB
14,2019,5747,"Johnson, Olabisi",WR,min,h,det,7.9,3700,Olabisi,Johnson,O.Johnson,MIN,DET
14,2019,5456,"Shepard, Sterling",WR,nyg,a,phi,7.6,5100,Sterling,Shepard,S.Shepard,NYG,PHI
14,2019,5793,"Ward, Greg",WR,phi,h,nyg,7.4,3200,Greg,Ward,G.Ward,PHI,NYG
14,2019,5635,"Washington, James",WR,pit,a,ari,7.3,6000,James,Washington,J.Washington,PIT,ARI
14,2019,5188,"Wright, Jarius",WR,car,a,atl,7,3000,Jarius,Wright,J.Wright,CAR,ATL
14,2019,5651,"Patrick, Tim",WR,den,a,hou,7,3300,Tim,Patrick,T.Patrick,DEN,HOU
14,2019,5168,"Jones, Marvin",WR,det,a,min,6.8,5400,Marvin,Jones,M.Jones,DET,MIN
14,2019,5461,"Sharpe, Tajae",WR,ten,a,oak,6.5,3000,Tajae,Sharpe,T.Sharpe,TEN,OAK
14,2019,5432,"Williams, Tyrell",WR,oak,h,ten,6.5,5000,Tyrell,Williams,Ty.Williams,OAK,TEN
14,2019,5125,"Cobb, Randall",WR,dal,a,chi,6.3,4900,Randall,Cobb,R.Cobb,DAL,CHI
14,2019,5453,"Treadwell, Laquon",WR,min,h,det,6.2,3000,Laquon,Treadwell,L.Treadwell,MIN,DET
14,2019,5556,"Samuel, Curtis",WR,car,a,atl,6.2,4900,Curtis,Samuel,C.Samuel,CAR,ATL
14,2019,5410,"Crowder, Jamison",WR,nyj,h,mia,6,5300,Jamison,Crowder,J.Crowder,NYJ,MIA
14,2019,5323,"Beckham Jr., Odell",WR,cle,h,cin,5.9,6300,Odell,Beckham Jr.,O.Beckham,CLE,CIN
14,2019,5640,"Hamilton, DaeSean",WR,den,a,hou,5.6,3200,DaeSean,Hamilton,D.Hamilton,DEN,HOU
14,2019,5264,"Brown, John",WR,buf,h,bal,5.6,6100,John,Brown,J.Brown,BUF,BAL
14,2019,5770,"Doss, Keelan",WR,oak,h,ten,5.6,3000,Keelan,Doss,K.Doss,OAK,TEN
14,2019,5574,"McKenzie, Isaiah",WR,buf,h,bal,5.5,3300,Isaiah,McKenzie,I.McKenzie,BUF,BAL
14,2019,5550,"Davis, Corey",WR,ten,a,oak,5.4,3900,Corey,Davis,C.Davis,TEN,OAK
14,2019,5165,"Gordon, Josh",WR,sea,a,lar,5.4,3800,Josh,Gordon,J.Gordon,SEA,LA
14,2019,3501,"Fitzgerald, Larry",WR,ari,h,pit,5,4700,Larry,Fitzgerald,L.Fitzgerald,ARI,PIT
14,2019,5732,"Arcega-Whiteside, JJ",WR,phi,h,nyg,4.9,3400,JJ,Arcega-Whiteside,J.Arcega-Whiteside,PHI,NYG
14,2019,5558,"Ross, John",WR,cin,a,cle,4.8,4400,John,Ross,J.Ross,CIN,CLE
14,2019,5380,"Parker, DeVante",WR,mia,a,nyj,4.8,6900,DeVante,Parker,D.Parker,MIA,NYJ
14,2019,5653,"Smith, Vyncint",WR,nyj,h,mia,4.7,3000,Vyncint,Smith,V.Smith,NYJ,MIA
14,2019,5749,"Meyers, Jakobi",WR,nwe,h,kan,4.5,3500,Jakobi,Meyers,J.Meyers,NE,KC
14,2019,5729,"Campbell, Parris",WR,ind,a,tam,4.2,3200,Parris,Campbell,P.Campbell,IND,TB
14,2019,5751,"Harmon, Kelvin",WR,was,a,gnb,4,3700,Kelvin,Harmon,K.Harmon,WAS,GB
14,2019,5711,"Lazard, Allen",WR,gnb,h,was,3.9,4200,Allen,Lazard,A.Lazard,GB,WAS
14,2019,5208,"Patterson, Cordarrelle",WR,chi,h,dal,3.8,3000,Cordarrelle,Patterson,C.Patterson,CHI,DAL
14,2019,5680,"Gage, Russell",WR,atl,h,car,3.7,4800,Russell,Gage,R.Gage,ATL,CAR
14,2019,5750,"Cain, Deon",WR,pit,a,ari,3.2,3000,Deon,Cain,D.Cain,PIT,ARI
14,2019,5760,"Harris, Deonte",WR,nor,h,sfo,3.1,3000,Deonte,Harris,D.Harris,NO,SF
14,2019,5582,"Reynolds, Josh",WR,lar,h,sea,2.9,3300,Josh,Reynolds,J.Reynolds,LA,SEA
14,2019,5387,"Hardy, Justin",WR,atl,h,car,2.9,3500,Justin,Hardy,J.Hardy,ATL,CAR
14,2019,5730,"Brown, Marquise",WR,bal,a,buf,2.8,4700,Marquise,Brown,M.Brown,BAL,BUF
14,2019,5212,"Stills, Kenny",WR,hou,h,den,2.8,3700,Kenny,Stills,K.Stills,HOU,DEN
14,2019,5696,"Tate, Auden",WR,cin,a,cle,2.6,4000,Auden,Tate,A.Tate,CIN,CLE
14,2019,5655,"Moore, David",WR,sea,a,lar,2.5,3000,David,Moore,D.Moore,SEA,LA
14,2019,5759,"Pringle, Byron",WR,kan,a,nwe,2.4,3000,Byron,Pringle,B.Pringle,KC,NE
14,2019,5159,"Sanu, Mohamed",WR,nwe,h,kan,2.3,5000,Mohamed,Sanu,M.Sanu,NE,KC
14,2019,5515,"Robinson, Demarcus",WR,kan,a,nwe,2.2,3300,Demarcus,Robinson,D.Robinson,KC,NE
14,2019,5724,"Harry, N'Keal",WR,nwe,h,kan,2.2,4000,N'Keal,Harry,N.Harry,NE,KC
14,2019,5570,"Cole, Keelan",WR,jac,h,lac,2.2,3000,Keelan,Cole,K.Cole,JAX,LAC
14,2019,3995,"Tate, Golden",WR,nyg,a,phi,2.1,6100,Golden,Tate,G.Tate,NYG,PHI
14,2019,5511,"Allison, Geronimo",WR,gnb,h,was,2.1,3400,Geronimo,Allison,G.Allison,GB,WAS
14,2019,5520,"Raymond, Kalif",WR,ten,a,oak,2.1,3400,Kalif,Raymond,K.Raymond,TEN,OAK
14,2019,5702,"Turner, Malik",WR,sea,a,lar,2,3200,Malik,Turner,M.Turner,SEA,LA
14,2019,5531,"Byrd, Damiere",WR,ari,h,pit,2,3000,Damiere,Byrd,D.Byrd,ARI,PIT
14,2019,5787,"Walker, Michael",WR,jac,h,lac,1.9,3000,Michael,Walker,M.Walker,JAX,LAC
14,2019,5408,"Roberts, Seth",WR,bal,a,buf,1.8,3200,Seth,Roberts,S.Roberts,BAL,BUF
14,2019,5677,"Zylstra, Brandon",WR,car,a,atl,1.7,3000,Brandon,Zylstra,B.Zylstra,CAR,ATL
14,2019,5385,"Conley, Chris",WR,jac,h,lac,1.7,4000,Chris,Conley,C.Conley,JAX,LAC
14,2019,5557,"Jones, Zay",WR,oak,h,ten,1.5,3400,Zay,Jones,Z.Jones,OAK,TEN
14,2019,5804,"Ridley, Riley",WR,chi,h,dal,1.5,3000,Riley,Ridley,R.Ridley,CHI,DAL
14,2019,5339,"Wilson, Albert",WR,mia,a,nyj,1.5,4000,Albert,Wilson,A.Wilson,MIA,NYJ
14,2019,5462,"Cooper, Pharoh",WR,ari,h,pit,1.5,3300,Pharoh,Cooper,P.Cooper,ARI,PIT
14,2019,5734,"Isabella, Andy",WR,ari,h,pit,1.5,3100,Andy,Isabella,A.Isabella,ARI,PIT
14,2019,5153,"Jeffery, Alshon",WR,phi,h,nyg,0,6000,Alshon,Jeffery,A.Jeffery,PHI,NYG
14,2019,5748,"Boykin, Miles",WR,bal,a,buf,0,3000,Miles,Boykin,M.Boykin,BAL,BUF
14,2019,5578,"Hollins, Mack",WR,mia,a,nyj,0,3000,Mack,Hollins,M.Hollins,MIA,NYJ
14,2019,5797,"Bryant, Ventell",WR,dal,a,chi,0,3000,Ventell,Bryant,V.Bryant,DAL,CHI
14,2019,5384,"Dorsett, Phillip",WR,nwe,h,kan,0,4400,Phillip,Dorsett,P.Dorsett,NE,KC
14,2019,5479,"Moore, Chris",WR,bal,a,buf,0,3000,Chris,Moore,C.Moore,BAL,BUF
14,2019,5792,"Jones, Tevin",WR,dal,a,chi,0,3000,Tevin,Jones,T.Jones,DAL,CHI
14,2019,5699,"Sherfield, Trent",WR,ari,h,pit,0,3000,Trent,Sherfield,T.Sherfield,ARI,PIT
14,2019,5766,"Wilson, Cedrick",WR,dal,a,chi,0,3000,Cedrick,Wilson,C.Wilson,DAL,CHI
14,2019,5641,"Berrios, Braxton",WR,nyj,h,mia,0,3000,Braxton,Berrios,B.Berrios,NYJ,MIA
14,2019,2958,"Thomas, De'Anthony",WR,bal,a,buf,0,3000,De'Anthony,Thomas,D.Thomas,BAL,BUF
14,2019,5698,"Ateman, Marcell",WR,oak,h,ten,0,3000,Marcell,Ateman,M.Ateman,OAK,TEN
14,2019,5503,"Thomas, Mike",WR,lar,h,sea,0,3000,Mike,Thomas,M.Thomas,LA,SEA
14,2019,5765,"Spencer, Diontae",WR,den,a,hou,0,3000,Diontae,Spencer,D.Spencer,DEN,HOU
14,2019,5781,"Moore, Jason",WR,lac,a,jac,0,3000,Jason,Moore,J.Moore,LAC,JAX
14,2019,5779,"Morgan, Stanley",WR,cin,a,cle,0,3000,Stanley,Morgan,S.Morgan,CIN,CLE
14,2019,5475,"Higgins, Rashard",WR,cle,h,cin,0,3000,Rashard,Higgins,R.Higgins,CLE,CIN
14,2019,5268,"Latimer, Cody",WR,nyg,a,phi,0,3000,Cody,Latimer,C.Latimer,NYG,PHI
14,2019,5775,"Brown, Fred",WR,den,a,hou,0,3000,Fred,Brown,F.Brown,DEN,HOU
14,2019,5671,"Wims, Javon",WR,chi,h,dal,0,3000,Javon,Wims,J.Wims,CHI,DAL
14,2019,5255,"Cooks, Brandin",WR,lar,h,sea,0,4700,Brandin,Cooks,B.Cooks,LA,SEA
14,2019,5796,"Hollister, Cody",WR,ten,a,oak,0,3000,Cody,Hollister,C.Hollister,TEN,OAK
14,2019,5675,"Hodge, KhaDarel",WR,cle,h,cin,0,3000,KhaDarel,Hodge,K.Hodge,CLE,CIN
14,2019,5801,"Guyton, Jalen",WR,lac,a,jac,0,3000,Jalen,Guyton,J.Guyton,LAC,JAX
14,2019,3978,"Roberts, Andre",WR,buf,h,bal,0,3000,Andre,Roberts,A.Roberts,BUF,BAL
14,2019,5790,"Blake, Christian",WR,atl,h,car,0,3300,Christian,Blake,C.Blake,ATL,CAR
14,2019,5649,"Foster, Robert",WR,buf,h,bal,0,3000,Robert,Foster,R.Foster,BUF,BAL
14,2019,5656,"Valdes-Scantling, Marquez",WR,gnb,h,was,0,3900,Marquez,Valdes-Scantling,M.Valdes-Scantling,GB,WAS
14,2019,5773,"Patton, Andre",WR,lac,a,jac,0,3000,Andre,Patton,A.Patton,LAC,JAX
14,2019,5704,"Kumerow, Jake",WR,gnb,h,was,0,3000,Jake,Kumerow,J.Kumerow,GB,WAS
14,2019,5416,"White, DeAndrew",WR,car,a,atl,0,3000,DeAndrew,White,D.White,CAR,ATL
14,2019,3760,"Slater, Matthew",WR,nwe,h,kan,0,3000,Matthew,Slater,M.Slater,NE,KC
14,2019,5654,"Carter, DeAndre",WR,hou,h,den,0,3000,DeAndre,Carter,D.Carter,HOU,DEN
14,2019,5491,"Holton, Johnny",WR,pit,a,ari,0,3000,Johnny,Holton,J.Holton,PIT,ARI
14,2019,5518,"Core, Cody",WR,nyg,a,phi,0,3000,Cody,Core,C.Core,NYG,PHI
14,2019,5229,"Brown, Jaron",WR,sea,a,lar,0,3000,Jaron,Brown,J.Brown,SEA,LA
14,2019,5678,"Ratley, Damion",WR,cle,h,cin,0,3000,Damion,Ratley,D.Ratley,CLE,CIN
14,2019,5199,"Austin, Tavon",WR,dal,a,chi,0,3500,Tavon,Austin,T.Austin,DAL,CHI
14,2019,5795,"Scott, Da'Mari",WR,nyg,a,phi,0,3000,Da'Mari,Scott,D.Scott,NYG,PHI
14,2019,5798,"Dulin, Ashton",WR,ind,a,tam,0,3000,Ashton,Dulin,A.Dulin,IND,TB
14,2019,5802,"Webster, Nsimba",WR,lar,h,sea,0,3000,Nsimba,Webster,N.Webster,LA,SEA
14,2019,5803,"Hollins, Alexander",WR,min,h,det,0,3000,Alexander,Hollins,A.Hollins,MIN,DET
14,2019,5758,"Lacy, Chris",WR,det,a,min,0,3000,Chris,Lacy,C.Lacy,DET,MIN
14,2019,5674,"James, Richie",WR,sfo,a,nor,-0.1,3000,Richie,James,R.James,SF,NO
14,2019,5785,"Dortch, Greg",WR,car,a,atl,-1,0,Greg,Dortch,G.Dortch,CAR,ATL
14,2019,4569,"Ertz, Zach",TE,phi,h,nyg,30.1,6100,Zach,Ertz,Z.Ertz,PHI,NYG
14,2019,4748,"Fant, Noah",TE,den,a,hou,24.3,3400,Noah,Fant,N.Fant,DEN,HOU
14,2019,4680,"Higbee, Tyler",TE,lar,h,sea,21.6,3400,Tyler,Higbee,T.Higbee,LA,SEA
14,2019,4437,"Cook, Jared",TE,nor,h,sfo,20.4,4200,Jared,Cook,J.Cook,NO,SF
14,2019,4582,"Kelce, Travis",TE,kan,a,nwe,19,6200,Travis,Kelce,T.Kelce,KC,NE
14,2019,4703,"Kittle, George",TE,sfo,a,nor,18.7,5900,George,Kittle,G.Kittle,SF,NO
14,2019,4730,"Thomas, Ian",TE,car,a,atl,16.7,2500,Ian,Thomas,I.Thomas,CAR,ATL
14,2019,4720,"Hurst, Hayden",TE,bal,a,buf,16.3,2500,Hayden,Hurst,H.Hurst,BAL,BUF
14,2019,4661,"O'Leary, Nick",TE,jac,h,lac,13,2700,Nick,O'Leary,N.O'Leary,JAX,LAC
14,2019,4648,"Brate, Cameron",TE,tam,h,ind,13,2900,Cameron,Brate,C.Brate,TB,IND
14,2019,5419,"Waller, Darren",TE,oak,h,ten,12.3,5800,Darren,Waller,D.Waller,OAK,TEN
14,2019,4706,"Smith, Jonnu",TE,ten,a,oak,11.9,3100,Jonnu,Smith,J.Smith,TEN,OAK
14,2019,4675,"Henry, Hunter",TE,lac,a,jac,11.9,5100,Hunter,Henry,H.Henry,LAC,JAX
14,2019,4700,"Howard, O.J.",TE,tam,h,ind,11.3,3200,O.J.,Howard,O.Howard,TB,IND
14,2019,4733,"Jarwin, Blake",TE,dal,a,chi,11,3000,Blake,Jarwin,B.Jarwin,DAL,CHI
14,2019,4760,"Moreau, Foster",TE,oak,h,ten,10.4,2500,Foster,Moreau,F.Moreau,OAK,TEN
14,2019,4660,"Boyle, Nick",TE,bal,a,buf,9,2700,Nick,Boyle,N.Boyle,BAL,BUF
14,2019,4729,"Akins, Jordan",TE,hou,h,den,8.9,2800,Jordan,Akins,J.Akins,HOU,DEN
14,2019,4568,"Eifert, Tyler",TE,cin,a,cle,8.9,2800,Tyler,Eifert,T.Eifert,CIN,CLE
14,2019,4262,"Witten, Jason",TE,dal,a,chi,8.7,4000,Jason,Witten,J.Witten,DAL,CHI
14,2019,4693,"Perkins, Joshua",TE,phi,h,nyg,8.7,2500,Joshua,Perkins,J.Perkins,PHI,NYG
14,2019,4763,"Holtz, J.P.",TE,chi,h,dal,8.6,2500,J.P.,Holtz,J.Holtz,CHI,DAL
14,2019,4542,"Green, Virgil",TE,lac,a,jac,8.4,2500,Virgil,Green,V.Green,LAC,JAX
14,2019,4586,"Hill, Josh",TE,nor,h,sfo,8.4,2500,Josh,Hill,J.Hill,NO,SF
14,2019,4744,"Tonyan, Robert",TE,gnb,h,was,8.2,2500,Robert,Tonyan,R.Tonyan,GB,WAS
14,2019,4492,"Graham, Jimmy",TE,gnb,h,was,7.9,3600,Jimmy,Graham,J.Graham,GB,WAS
14,2019,4676,"Heuerman, Jeff",TE,den,a,hou,7.8,2600,Jeff,Heuerman,J.Heuerman,DEN,HOU
14,2019,4771,"Horsted, Jesper",TE,chi,h,dal,7.6,2500,Jesper,Horsted,J.Horsted,CHI,DAL
14,2019,4543,"Clay, Charles",TE,ari,h,pit,7.5,2700,Charles,Clay,C.Clay,ARI,PIT
14,2019,4707,"Hollister, Jacob",TE,sea,a,lar,7.4,3900,Jacob,Hollister,J.Hollister,SEA,LA
14,2019,4725,"Goedert, Dallas",TE,phi,h,nyg,7.1,4300,Dallas,Goedert,D.Goedert,PHI,NYG
14,2019,4669,"Pruitt, MyCole",TE,ten,a,oak,5.2,2500,MyCole,Pruitt,M.Pruitt,TEN,OAK
14,2019,4677,"Hooper, Austin",TE,atl,h,car,5.2,6000,Austin,Hooper,A.Hooper,ATL,CAR
14,2019,4757,"Smith Jr., Irv",TE,min,h,det,5.1,3300,Irv,Smith Jr.,I.Smith Jr.,MIN,DET
14,2019,4738,"Firkser, Anthony",TE,ten,a,oak,4.9,2700,Anthony,Firkser,A.Firkser,TEN,OAK
14,2019,4594,"Doyle, Jack",TE,ind,a,tam,4.7,4600,Jack,Doyle,J.Doyle,IND,TB
14,2019,4750,"Knox, Dawson",TE,buf,h,bal,4.7,2900,Dawson,Knox,D.Knox,BUF,BAL
14,2019,4732,"Conklin, Tyler",TE,min,h,det,4.3,2500,Tyler,Conklin,T.Conklin,MIN,DET
14,2019,1463,"Thomas, Logan",TE,det,a,min,4.1,2600,Logan,Thomas,L.Thomas,DET,MIN
14,2019,4761,"Beck, Andrew",TE,den,a,hou,3.9,2500,Andrew,Beck,A.Beck,DEN,HOU
14,2019,4674,"LaCosse, Matt",TE,nwe,h,kan,3.4,2500,Matt,LaCosse,M.LaCosse,NE,KC
14,2019,4653,"James, Jesse",TE,det,a,min,3.3,2500,Jesse,James,J.James,DET,MIN
14,2019,4712,"Seals-Jones, Ricky",TE,cle,h,cin,3.2,2600,Ricky,Seals-Jones,R.Seals-Jones,CLE,CIN
14,2019,4537,"Rudolph, Kyle",TE,min,h,det,3.1,4400,Kyle,Rudolph,K.Rudolph,MIN,DET
14,2019,4770,"Smith, Kaden",TE,nyg,a,phi,2.9,3300,Kaden,Smith,K.Smith,NYG,PHI
14,2019,4721,"Andrews, Mark",TE,bal,a,buf,2.4,5600,Mark,Andrews,M.Andrews,BAL,BUF
14,2019,4609,"Fells, Darren",TE,hou,h,den,2.2,3200,Darren,Fells,D.Fells,HOU,DEN
14,2019,4697,"Manhertz, Chris",TE,car,a,atl,2.1,2500,Chris,Manhertz,C.Manhertz,CAR,ATL
14,2019,4592,"Griffin, Ryan",TE,nyj,h,mia,1.8,4100,Ryan,Griffin,R.Griffin,NYJ,MIA
14,2019,4736,"Alie-Cox, Mo",TE,ind,a,tam,1.8,2500,Mo,Alie-Cox,M.Alie-Cox,IND,TB
14,2019,4292,"Watson, Ben",TE,nwe,h,kan,1.7,3000,Ben,Watson,B.Watson,NE,KC
14,2019,5436,"Brown, Daniel",TE,nyj,h,mia,1.7,2500,Daniel,Brown,D.Brown,NYJ,MIA
14,2019,4719,"Gesicki, Mike",TE,mia,a,nyj,1.6,4000,Mike,Gesicki,M.Gesicki,MIA,NYJ
14,2019,4324,"Lewis, Marcedes",TE,gnb,h,was,1.5,2500,Marcedes,Lewis,M.Lewis,GB,WAS
